spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0b2D7UMjaaIYJndNYBbdRU,Мераклия,Djordan,11,5,6,BG,2025-06-11,52,False,188780,Мераклия,2024-12-15,0.682,0.878,10,-4.562,1,0.0634,0.00302,0.0,0.03,0.681,164.049,4
3dZvjnXX0kBOdsiF3lboNJ,Milkyway,MBT,12,-2,0,BG,2025-06-11,53,True,165142,Dopamina,2025-05-05,0.792,0.561,0,-10.581,0,0.366,0.0226,0.0,0.12,0.559,104.918,4
36UkdnNAjc21ZoBJMp2EA6,Pandora,MBT,13,0,-2,BG,2025-06-11,54,True,156019,Dopamina,2025-05-05,0.948,0.505,1,-10.739,1,0.338,0.0508,2.13e-05,0.122,0.491,123.034,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,14,-7,-9,BG,2025-06-11,90,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4
0Ksj1ehwR3eJl6L3bB9VZk,Losha,Andrea,15,8,19,BG,2025-06-11,51,False,218468,Losha,2012-01-01,0.61,0.752,6,-6.829,0,0.0423,0.467,0.0819,0.904,0.617,94.985,4
7HunT1JA3wToGQD41HnDXc,"Звъня ти, ало",Galin,16,-1,-2,BG,2025-06-11,53,False,243130,"Звъня ти, ало",2025-03-27,0.694,0.877,7,-4.892,0,0.135,0.134,0.0,0.0939,0.52,114.982,4
5TjlAP414QjsGyni3HZa4H,Mi Amor,"Dessita, Djordan",17,0,5,BG,2025-06-11,51,False,198000,Mi Amor,2024-06-06,0.784,0.885,6,-5.721,1,0.0558,0.0481,0.0,0.0705,0.538,125.98,4
5muTWlhHQ2MjzTrEQB2MYg,Sinite ti ochi,Emanuela,18,-4,12,BG,2025-06-11,50,False,210374,Sinite ti ochi,2025-02-14,0.699,0.794,1,-4.782,1,0.11,0.135,0.0,0.138,0.793,160.018,4
653RTe2vklxgMHS2yfYWqo,Ministarat Na Veselieto,"Krisko, Lora Karajova, Bobo",19,2,26,BG,2025-06-11,50,False,206917,Ministarat Na Veselieto,2013-01-01,0.866,0.742,1,-4.182,1,0.0579,0.0889,0.0,0.243,0.737,100.026,4
7hHj8t02EJi2aFs4EoQJqu,Матурата,Lidia,20,9,-4,BG,2025-06-11,48,False,193793,Матурата,2025-04-30,0.645,0.907,9,-5.319,1,0.224,0.0341,0.0,0.116,0.697,173.967,4
542H35VsHuyhN1mBzDpAaT,Mazalyak,"Emanuela, Monkey",21,3,7,BG,2025-06-11,51,False,218181,Mazalyak,2024-12-04,0.668,0.899,0,-4.684,1,0.143,0.095,0.0,0.102,0.764,175.936,4
2keBOP6Rp3PfbLXrFjNDKq,088,"Martin, Mirela",22,-10,-3,BG,2025-06-11,47,False,161086,088,2024-09-12,0.772,0.806,1,-5.517,0,0.0745,0.133,0.0,0.119,0.798,137.945,4
3nppacUxD6iC4iycwtXLFJ,Fokusi,MBT,23,-5,-10,BG,2025-06-11,53,True,140000,Dopamina,2025-05-05,0.853,0.455,8,-9.823,1,0.485,0.045,1.44e-05,0.0869,0.311,138.004,4
21z8pee2qYV0SzbqQCb72g,Разкажи ѝ,Dessita,24,6,-3,BG,2025-06-11,52,False,211578,Разкажи ѝ,2025-01-24,0.688,0.869,1,-5.753,0,0.0555,0.0885,0.0,0.161,0.668,152.056,4
5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm",25,-3,0,BG,2025-06-11,89,False,214000,I Adore You (feat. Daecolm),2024-07-19,0.704,0.787,11,-6.751,0,0.0462,0.00926,0.00538,0.159,0.31,119.996,4
3cZTfGt9LFi9j4apzfvx0l,Налей,"Robi, Tino",26,0,18,BG,2025-06-11,48,False,163448,Налей,2025-04-22,0.8,0.525,3,-8.046,1,0.0542,0.13,0.0,0.0884,0.509,115.993,4
7qr5mzv5mvJjgeNorhxcEm,Кокона,Ilian Boyd,27,-2,-4,BG,2025-06-11,48,False,192972,Кокона,2025-05-02,0.819,0.932,8,-3.265,0,0.128,0.0789,0.0,0.126,0.95,147.991,4
67v4GN0tIrfPGosPzSyo2I,Къде си сега,Galin,28,-9,-1,BG,2025-06-11,49,False,197560,Къде си сега,2025-04-17,0.671,0.808,7,-5.096,1,0.147,0.21,0.0,0.0771,0.768,81.906,4
3dka3n7xJ9gPiqPhWPy4su,Окадар,"DJ Damyan, Emanuela",29,2,11,BG,2025-06-11,52,False,244090,Окадар,2024-05-26,0.615,0.89,6,-3.902,0,0.0982,0.0859,0.0,0.0544,0.826,176.095,4
